hose_in,scfm,visc_cP,vol_gal,pre_psi,time_min,peak_gpm,avg_gpm,avg_pressure_psig,time_50pct_min,time_90pct_min,note
2.0,15,1000,5000,15,101.30793793564712,51.34716077454969,49.324679353555105,16.748980771756763,49.333333333333336,88.53333333333333,
2.0,15,1000,5000,20,96.02377415007065,62.12746384578181,52.046563818661745,17.76407541966825,44.9,83.36666666666666,
2.0,15,1000,6500,10,142.69191531472578,49.44877539505276,45.537866602449796,15.034381504176773,68.03333333333333,124.73333333333333,
2.0,15,1000,6500,15,128.0621293543143,52.92296641584795,50.74030730512289,16.911519064075645,61.9,112.36666666666666,
2.0,15,1000,6500,20,126.58911883183077,63.72588799109917,51.329541055873875,17.137340141137976,60.46666666666667,110.9,
2.0,15,2000,5000,10,216.66572962030867,24.81890429849586,23.07044955228375,15.29673074927599,103.9,189.16666666666666,
2.0,15,2000,5000,15,167.96981637314119,31.7373706591341,29.75326505040322,20.051540012104024,81.13333333333334,146.76666666666668,
2.0,15,2000,5000,20,138.55918573640932,38.26746079712829,36.0730958969239,24.553034072610856,67.83333333333333,121.26666666666667,
2.0,15,2000,6500,10,274.7300651329733,25.70510600120014,23.654068524650153,15.389181123545642,130.8,240.7,
2.0,15,2000,6500,15,213.13747651752502,32.67149845972201,30.485629769436102,20.214829629036135,102.2,186.93333333333334,
2.0,15,2000,6500,20,174.7502854175795,39.40903656744918,37.183602456092785,24.95684737140349,84.33333333333333,153.4,
2.0,15,5000,5000,10,,10.11548020023719,,,,,DNF (344 gal left)
2.0,15,5000,5000,15,405.1929912598295,12.99453294492275,12.336589249783659,20.477347656233874,196.3,357.4,
2.0,15,5000,5000,20,330.22422860070554,15.86360478766114,15.137074396570771,25.380365300226142,160.36666666666667,291.1333333333333,
2.0,15,5000,6500,10,,10.45839911506123,,,,,DNF (1711 gal left)
2.0,15,5000,6500,15,,13.34091662371168,,,,,DNF (384 gal left)
2.0,15,5000,6500,20,422.948651870138,16.21434703483005,15.364690150024808,25.44098005284599,204.83333333333334,373.93333333333334,
2.0,17,1,5000,10,39.4085031219028,206.0438058669276,126.72171793896982,3.9006210383365114,16.7,34.3,
2.0,17,1,5000,15,35.20168070448246,247.0894487167917,141.81589419909204,5.191508898523977,14.233333333333333,30.366666666666667,
2.0,17,1,5000,20,31.577299550897,282.3735889864207,158.10295731447914,6.696466284627456,12.433333333333334,27.066666666666666,
2.0,17,1,6500,10,58.18285748560428,211.1340874861756,111.6547126018951,2.530295665841435,26.833333333333332,51.4,
2.0,17,1,6500,15,56.877841711163654,251.3724509413431,114.21358071133001,2.764320384537563,25.6,50.1,
2.0,17,1,6500,20,55.57871714610015,286.1420813786566,116.8897971008038,3.0181425924428003,24.366666666666667,48.8,
2.0,17,50,5000,10,44.28177460038448,160.5997752510486,112.80335473082745,5.1681836001787405,19.933333333333334,38.766666666666666,
2.0,17,50,5000,15,40.524274096518866,195.7343193639251,123.27852652873044,6.508050876791465,17.366666666666667,35.233333333333334,
2.0,17,50,5000,20,37.16057959648127,226.265275829831,134.43705905493954,7.980626199096666,15.333333333333334,32.13333333333333,
2.0,17,50,6500,10,62.386372642009356,164.9320044079865,104.13282972069395,3.794936525462151,29.366666666666667,55.1,
2.0,17,50,6500,15,61.12961960505713,199.425305705744,106.29532095415257,4.0828681949563705,28.2,53.86666666666667,
2.0,17,50,6500,20,59.88978475577502,229.5419686256766,108.48932208853594,4.38557232305667,27.1,52.63333333333333,
2.0,17,100,5000,10,45.09938453191497,173.3408275772055,110.79958194063047,4.861304443470205,19.033333333333335,38.7,
2.0,17,100,5000,15,40.500255754055615,198.1585012572099,123.26939813200181,6.080368184855424,16.2,34.333333333333336,
2.0,17,100,5000,20,36.461088481745,218.0920933128034,136.99661797516603,7.605551554040177,14.433333333333334,30.7,
2.0,17,100,6500,10,64.26766755363275,176.6471815815102,101.0582330779893,3.8433163343910173,29.566666666666666,56.13333333333333,
2.0,17,100,6500,15,62.95641400383775,200.5936275012373,103.20102168398918,4.067222320550801,28.3,54.833333333333336,
2.0,17,100,6500,20,61.64821486591905,220.2473327210441,105.37845584130575,4.323409343991541,27.033333333333335,53.53333333333333,
2.0,17,500,5000,10,74.55607641439852,69.89222609473245,67.0259388152937,11.47161503652858,36.2,65.13333333333334,
2.0,17,500,5000,15,69.7515018606626,91.43153220908704,71.6376640990209,12.404211817587418,32.13333333333333,60.43333333333333,
2.0,17,500,5000,20,65.1722393009204,116.6318420697654,76.65475785518345,13.427914936017334,28.566666666666666,56.0,
2.0,17,500,6500,10,94.13668657594869,72.46468815214824,69.00302481671979,11.546727875952078,45.333333333333336,82.56666666666666,
2.0,17,500,6500,15,92.83039805357728,94.36007030359772,69.99716767584697,11.749563413246525,44.03333333333333,81.23333333333333,
2.0,17,500,6500,20,91.52831200073564,119.4630915302235,70.99462984802739,11.959504412364678,42.766666666666666,79.93333333333334,
2.0,17,1000,5000,10,112.94532227655365,47.89639491953496,44.24604765529112,14.897228451440165,54.6,98.4,
2.0,17,1000,5000,15,94.9080477887891,55.16906400300029,52.64937745206445,17.95887903421458,46.733333333333334,83.1,
2.0,17,1000,5000,20,90.23555414701826,62.12746384578181,55.37105229166172,18.979529570476743,42.8,78.53333333333333,
2.0,17,1000,6500,10,141.88928071394125,49.80666291092412,45.794464450134704,15.129054685342595,67.53333333333333,124.0,
2.0,17,1000,6500,15,118.68666040961249,57.01967328036676,54.743334241375315,18.365373632467733,57.63333333333333,104.2,
